# Program:featureCounts v2.0.2; Command:"c:/bmes/featurecounts.w64.exe" "-a" "C:\Users\GavinGao\AppData\Local\Temp\bmes\GCF_000146045.2_R64_genomic.gffGCF_000146045.2_R64045146000GCFallgenomesftp.ncbi.nlm.nih.gov" "-o" "mutation.txt" "C:/Users/GavinGao/AppData/Local/Temp/bmes/SRR1302792_pass.randsamplernaseq.dbp2ftpsacan.biomed.drexel.edu.fastq.sam" "-O" "--tmpDir" "C:/Users/GavinGao/AppData/Local/Temp/bmes" "-T" "32" "-t" "exon" "-g" "locus_tag" 
Geneid	Chr	Start	End	Strand	Length	C:/Users/GavinGao/AppData/Local/Temp/bmes/SRR1302792_pass.randsamplernaseq.dbp2ftpsacan.biomed.drexel.edu.fastq.sam
YER168C	NC_001137.3	521029	522669	-	1641	23
YER169W	NC_001137.3	523369	525759	+	2391	16
YER170W	NC_001137.3	525974	526651	+	678	2
YER171W	NC_001137.3	527082	529418	+	2337	9
YER172C	NC_001137.3	529530	536021	-	6492	17
YER173W	NC_001137.3	536300	538279	+	1980	5
YER174C	NC_001137.3	538434	539168	-	735	10
YER175C	NC_001137.3	539464	540363	-	900	4
YER175W-A	NC_001137.3	540650	540814	+	165	0
YER176W	NC_001137.3	541690	545055	+	3366	19
YER177W	NC_001137.3	545611	546414	+	804	214
YER178W	NC_001137.3	546817	548079	+	1263	76
YER179W	NC_001137.3;NC_001137.3	548421;548645	548552;549517	+;+	1005	1
YER180C	NC_001137.3	549724	550527	-	804	1
YER180C-A	NC_001137.3	550865	551122	-	258	0
YNCE0029C	NC_001137.3	551285	551358	-	74	0
YER181C	NC_001137.3	551473	551796	-	324	1
YER182W	NC_001137.3	552525	553259	+	735	9
YER183C	NC_001137.3	553334	553969	-	636	4
YER184C	NC_001137.3	556296	558680	-	2385	10
YER185W	NC_001137.3	559454	560365	+	912	0
YER186C	NC_001137.3	561705	562625	-	921	10
YER187W	NC_001137.3	566230	566655	+	426	5
YER188W	NC_001137.3	568040	568759	+	720	0
YER188C-A	NC_001137.3	569608	569907	-	300	0
YER189W	NC_001137.3	571155	571523	+	369	1
YER190W	NC_001137.3	571480	576525	+	5046	21
YER190C-B	NC_001137.3	575680	576162	-	483	3
YFL068W	NC_001138.5	53	535	+	483	4
YFL067W	NC_001138.5	836	1363	+	528	4
YFL066C	NC_001138.5	1437	2615	-	1179	12
YFL065C	NC_001138.5	3030	3338	-	309	3
YFL064C	NC_001138.5	3322	3846	-	525	2
YFL062W	NC_001138.5	6426	7565	+	1140	6
YFL061W	NC_001138.5	9545	10222	+	678	1
YFL060C	NC_001138.5	10301	10969	-	669	1
YFL059W	NC_001138.5	11363	12259	+	897	1
YFL058W	NC_001138.5	12929	13951	+	1023	1
YFL056C	NC_001138.5	14305	15431	-	1127	6
YFL055W	NC_001138.5	17004	18680	+	1677	5
YFL054C	NC_001138.5	20847	22787	-	1941	4
YFL053W	NC_001138.5	23423	25198	+	1776	7
YFL052W	NC_001138.5	28232	29629	+	1398	0
YFL051C	NC_001138.5	30058	30540	-	483	0
YFL050C	NC_001138.5	33272	35848	-	2577	3
YFL049W	NC_001138.5	36803	38674	+	1872	10
YFL048C	NC_001138.5	38843	40180	-	1338	20
YFL047W	NC_001138.5	40421	42565	+	2145	7
YFL046W	NC_001138.5	42815	43438	+	624	1
YFL045C	NC_001138.5	43628	44392	-	765	42
YFL044C	NC_001138.5	44655	45560	-	906	14
YFL042C	NC_001138.5	45720	47744	-	2025	1
YFL041W-A	NC_001138.5	48734	48925	+	192	0
YFL041W	NC_001138.5	49139	51007	+	1869	40
YFL040W	NC_001138.5	51350	52972	+	1623	0
YFL039C	NC_001138.5;NC_001138.5	53260;54687	54377;54696	-;-	1128	93
YFL038C	NC_001138.5	55366	55986	-	621	75
YFL037W	NC_001138.5	56336	57709	+	1374	70
YNCF0001C	NC_001138.5	57815	58521	-	707	1
YFL036W	NC_001138.5	58782	62837	+	4056	16
YFL034C-B	NC_001138.5;NC_001138.5	63016;63974	63859;63993	-;-	864	2
YFL034C-A	NC_001138.5;NC_001138.5	64243;64921	64599;64932	-;-	369	3
YFL034W	NC_001138.5	65477	68698	+	3222	8
YFL033C	NC_001138.5	69115	74427	-	5313	9
YFL031W	NC_001138.5;NC_001138.5	75179;76092	75839;76147	+;+	717	294
YFL030W	NC_001138.5	76831	77988	+	1158	7
YFL029C	NC_001138.5	78055	79161	-	1107	15
YFL028C	NC_001138.5	79344	80213	-	870	16
YFL027C	NC_001138.5	80419	81912	-	1494	21
YFL026W	NC_001138.5	82580	83875	+	1296	41
YFL025C	NC_001138.5	84145	87234	-	3090	5
YFL024C	NC_001138.5	87847	90345	-	2499	17
YFL023W	NC_001138.5	90986	93376	+	2391	5
YFL022C	NC_001138.5	93499	95010	-	1512	3
YFL021W	NC_001138.5	95966	97498	+	1533	3
YFL020C	NC_001138.5	99231	99599	-	369	0
YFL019C	NC_001138.5	100252	100605	-	354	0
YNCF0002W	NC_001138.5;NC_001138.5	101376;101443	101411;101478	+;+	72	41
YFL018C	NC_001138.5	101628	103127	-	1500	42
YFL017W-A	NC_001138.5	103699	103932	+	234	8
YFL017C	NC_001138.5	103983	104462	-	480	2
YFL016C	NC_001138.5	104701	106236	-	1536	26
YFL015C	NC_001138.5	106469	106963	-	495	1
YFL014W	NC_001138.5	107256	107585	+	330	489
YFL013C	NC_001138.5	107852	109930	-	2079	7
YFL012W	NC_001138.5	110647	111093	+	447	0
YFL011W	NC_001138.5	112345	113985	+	1641	1
YFL010W-A	NC_001138.5	114990	115274	+	285	22
YFL010C	NC_001138.5	115108	115743	-	636	57
YFL009W	NC_001138.5	116145	118484	+	2340	11
YFL008W	NC_001138.5	119429	123106	+	3678	6
YFL007W	NC_001138.5	123479	129910	+	6432	33
YFL005W	NC_001138.5	130334	130981	+	648	30
YNCF0003C	NC_001138.5	131061	131503	-	443	1
YFL004W	NC_001138.5	131810	134296	+	2487	13
YFL003C	NC_001138.5	134521	137157	-	2637	1
YNCF0004C	NC_001138.5	137486	137559	-	74	0
YFL002W-A	NC_001138.5	138204	143517	+	5314	21
YFL002W-B	NC_001138.5	138204	139520	+	1317	4
YFL002C	NC_001138.5	145114	146934	-	1821	17
YFL001W	NC_001138.5	147131	148459	+	1329	11
YFR001W	NC_001138.5	149110	149724	+	615	11
YFR002W	NC_001138.5	150016	152535	+	2520	16
YFR003C	NC_001138.5	152657	153124	-	468	5
YFR004W	NC_001138.5	153393	154313	+	921	27
YFR005C	NC_001138.5	154527	155873	-	1347	3
YFR006W	NC_001138.5	156145	157752	+	1608	16
YNCF0005C	NC_001138.5;NC_001138.5	157916;157971	157951;158007	-;-	73	8
YFR007W	NC_001138.5	159299	160360	+	1062	0
YFR008W	NC_001138.5	160535	161200	+	666	0
YNCF0006W	NC_001138.5	162228	162298	+	71	3
YFR009W	NC_001138.5	162488	164746	+	2259	65
YFR010W	NC_001138.5	165067	166566	+	1500	29
YFR011C	NC_001138.5	166746	167258	-	513	4
YNCF0007W	NC_001138.5;NC_001138.5	167437;167490	167475;167525	+;+	75	0
YFR012W	NC_001138.5	167888	168496	+	609	0
YFR012W-A	NC_001138.5	169224	169310	+	87	0
YFR013W	NC_001138.5	169922	172285	+	2364	14
YFR014C	NC_001138.5	172537	173877	-	1341	5
YFR015C	NC_001138.5	174265	176391	-	2127	3
YFR016C	NC_001138.5	177042	180743	-	3702	8
YNCF0008C	NC_001138.5	180974	181044	-	71	0
YFR017C	NC_001138.5	182274	182861	-	588	0
YFR018C	NC_001138.5	183131	184222	-	1092	8
YFR019W	NC_001138.5	184502	191338	+	6837	16
YNCF0009C	NC_001138.5;NC_001138.5	191513;191577	191557;191613	-;-	82	5
YFR020W	NC_001138.5	192737	193435	+	699	2
YFR021W	NC_001138.5	194812	196314	+	1503	10
YFR022W	NC_001138.5	196833	199034	+	2202	5
YNCF0010C	NC_001138.5	199299	199813	-	515	0
YFR023W	NC_001138.5	199874	201709	+	1836	1
YFR024C-A	NC_001138.5;NC_001138.5	201960;203387	203292;203433	-;-	1380	24
YFR025C	NC_001138.5	203743	204750	-	1008	15
YNCF0011C	NC_001138.5	204924	204996	-	73	3
YFR026C	NC_001138.5	205748	206257	-	510	2
YFR027W	NC_001138.5	207452	208297	+	846	0
YFR028C	NC_001138.5	208413	210068	-	1656	16
YNCF0012C	NC_001138.5;NC_001138.5	210619;210669	210654;210707	-;-	75	0
YFR029W	NC_001138.5	210937	212973	+	2037	1
YFR030W	NC_001138.5	213312	216419	+	3108	9
YFR031C	NC_001138.5	216594	220106	-	3513	5
YFR031C-A	NC_001138.5;NC_001138.5	220507;221415	221267;221418	-;-	765	443
YNCF0013W	NC_001138.5	221714	221967	+	254	1
YFR032C	NC_001138.5	222090	222959	-	870	8
YFR032C-A	NC_001138.5	223258	223437	-	180	209
YFR032C-B	NC_001138.5	223710	223973	-	264	4
YFR033C	NC_001138.5	224326	224769	-	444	14
YFR034C	NC_001138.5	225020	225958	-	939	13
YFR035C	NC_001138.5	226121	226465	-	345	4
YNCF0014C	NC_001138.5	226688	226760	-	73	4
YFR036W	NC_001138.5	226963	227337	+	375	0
YFR037C	NC_001138.5	227513	229186	-	1674	34
YFR038W	NC_001138.5	229380	231941	+	2562	12
YFR039C	NC_001138.5	232012	233544	-	1533	4
YFR040W	NC_001138.5	234242	237250	+	3009	18
YFR041C	NC_001138.5	237368	238255	-	888	2
YFR042W	NC_001138.5	238458	239060	+	603	0
YFR043C	NC_001138.5	239114	239827	-	714	0
YFR044C	NC_001138.5	239992	241437	-	1446	21
YFR045W	NC_001138.5;NC_001138.5	241998;242082	242009;242999	+;+	930	1
YFR046C	NC_001138.5	243074	244159	-	1086	1
YFR047C	NC_001138.5	244279	245166	-	888	8
YFR048W	NC_001138.5	246146	248134	+	1989	1
YFR049W	NC_001138.5	248523	248894	+	372	2
YFR050C	NC_001138.5	249066	249866	-	801	26
YFR051C	NC_001138.5	250163	251803	-	1641	5
YFR052W	NC_001138.5	252505	253329	+	825	15
YFR053C	NC_001138.5	253592	255049	-	1458	11
YFR054C	NC_001138.5	258855	259433	-	579	0
YFR055W	NC_001138.5	264204	265226	+	1023	53
YFR057W	NC_001138.5	269061	269516	+	456	0
YGL263W	NC_001139.9	2790	3932	+	1143	6
YGL262W	NC_001139.9	5312	5839	+	528	0
YGL261C	NC_001139.9	6290	6652	-	363	0
YGL260W	NC_001139.9	6860	7090	+	231	0
YGL259W	NC_001139.9	8470	8967	+	498	3
YGL258W-A	NC_001139.9	9162	9395	+	234	1
YGL258W	NC_001139.9	11110	11730	+	621	0
YGL257C	NC_001139.9	12481	14157	-	1677	24
YGL256W	NC_001139.9	15159	16307	+	1149	9
YGL255W	NC_001139.9	20978	22108	+	1131	3
YGL254W	NC_001139.9	22304	23203	+	900	5
YGL253W	NC_001139.9	23935	25395	+	1461	110
YGL252C	NC_001139.9	25718	27484	-	1767	21
YGL251C	NC_001139.9;NC_001139.9	27921;31579	31426;31636	-;-	3564	4
YGL250W	NC_001139.9	31910	32635	+	726	2
YGL249W	NC_001139.9	33098	35212	+	2115	4
YNCG0001C	NC_001139.9	33109	35013	-	1905	4
YGL248W	NC_001139.9	35653	36762	+	1110	10
YGL247W	NC_001139.9	36933	37526	+	594	5
YGL246C	NC_001139.9	37617	38780	-	1164	9
YGL245W	NC_001139.9	39023	41149	+	2127	131
YGL244W	NC_001139.9	41498	43174	+	1677	15
YGL243W	NC_001139.9	43307	44509	+	1203	15
YGL242C	NC_001139.9	44652	45197	-	546	5
YGL241W	NC_001139.9	45445	48459	+	3015	10
YGL240W	NC_001139.9	48613	49365	+	753	4
YGL238W	NC_001139.9	49552	52434	+	2883	30
YGL237C	NC_001139.9	52731	53528	-	798	3
YGL236C	NC_001139.9	53787	55796	-	2010	5
YGL235W	NC_001139.9	55279	55815	+	537	0
YGL234W	NC_001139.9	56482	58890	+	2409	65
YGL233W	NC_001139.9	59122	61854	+	2733	12
YGL232W	NC_001139.9;NC_001139.9	62075;62190	62131;63002	+;+	870	10
YGL231C	NC_001139.9	63048	63620	-	573	6
YGL230C	NC_001139.9	63772	64215	-	444	0
YGL229C	NC_001139.9	64503	66959	-	2457	0
YGL228W	NC_001139.9	67598	69331	+	1734	18
YGL227W	NC_001139.9	69671	72547	+	2877	7
YGL226C-A	NC_001139.9;NC_001139.9	72749;73138	72988;73158	-;-	261	4
YGL226W	NC_001139.9	73340	73711	+	372	1
YNCG0002C	NC_001139.9	73829	73902	-	74	1
YGL225W	NC_001139.9	76894	77907	+	1014	25
YGL224C	NC_001139.9	78015	78857	-	843	3
YGL223C	NC_001139.9	79112	80365	-	1254	3
YGL222C	NC_001139.9	80659	81186	-	528	2
YGL221C	NC_001139.9	81426	82292	-	867	38
YGL220W	NC_001139.9	82374	82736	+	363	15
YGL219C	NC_001139.9	82878	84257	-	1380	3
YGL216W	NC_001139.9	84885	87302	+	2418	17
YGL215W	NC_001139.9	87981	89339	+	1359	21
YGL213C	NC_001139.9	90054	91247	-	1194	15
YGL212W	NC_001139.9	91432	92382	+	951	3
YGL211W	NC_001139.9	92512	93591	+	1080	13
YGL210W	NC_001139.9	93792	94460	+	669	3
YGL209W	NC_001139.9	95858	97006	+	1149	22
YGL208W	NC_001139.9	97338	98585	+	1248	3
YGL207W	NC_001139.9	98969	102076	+	3108	40
YGL206C	NC_001139.9	102543	107504	-	4962	52
YGL205W	NC_001139.9	108158	110404	+	2247	2
YNCG0003C	NC_001139.9	110625	110696	-	72	27
YGL204C	NC_001139.9	111700	112005	-	306	3
YGL203C	NC_001139.9	112475	114664	-	2190	22
YNCG0004W	NC_001139.9;NC_001139.9	115488;115548	115524;115583	+;+	73	0
YGL202W	NC_001139.9	116059	117561	+	1503	49
YGL201C	NC_001139.9	117854	120907	-	3054	28
YNCG0005W	NC_001139.9	122269	122341	+	73	6
YGL200C	NC_001139.9	122694	123305	-	612	51
YGL198W	NC_001139.9	123591	124298	+	708	26
YGL197W	NC_001139.9	124698	129161	+	4464	4
YGL196W	NC_001139.9	129883	131169	+	1287	22
YGL195W	NC_001139.9	131525	139543	+	8019	62
YGL194C-A	NC_001139.9	139719	139961	-	243	2
YGL194C	NC_001139.9	140368	141726	-	1359	3
YNCG0006C	NC_001139.9	141898	144120	-	2223	3
YGL193C	NC_001139.9	141916	142227	-	312	0
YGL192W	NC_001139.9	142246	144048	+	1803	3
YGL191W	NC_001139.9	144808	145197	+	390	10
YGL190C	NC_001139.9	145809	147389	-	1581	14
YGL189C	NC_001139.9	148229	148588	-	360	135
YGL188C-A	NC_001139.9	148824	148964	-	141	0
YGL187C	NC_001139.9	149704	150171	-	468	9
YGL186C	NC_001139.9	151037	152776	-	1740	11
YGL185C	NC_001139.9	153167	154306	-	1140	4
YGL184C	NC_001139.9	154615	156012	-	1398	3
YGL183C	NC_001139.9;NC_001139.9	156543;157283	157199;157285	-;-	660	0
YGL181W	NC_001139.9	157906	159096	+	1191	0
YGL180W	NC_001139.9	160065	162758	+	2694	2
YGL179C	NC_001139.9	163409	165091	-	1683	34
YGL178W	NC_001139.9;NC_001139.9	167352;167995	167354;170571	+;+	2580	1
YGL176C	NC_001139.9	171415	173079	-	1665	1
YGL175C	NC_001139.9	173285	174322	-	1038	3
YGL174W	NC_001139.9	174545	175345	+	801	3
YGL173C	NC_001139.9	175527	180113	-	4587	49
YGL172W	NC_001139.9	180700	182118	+	1419	12
YGL171W	NC_001139.9	182390	184084	+	1695	11
YGL170C	NC_001139.9	184153	185394	-	1242	0
YNCG0007C	NC_001139.9	185714	185786	-	73	5
YGL169W	NC_001139.9	186059	187339	+	1281	6
YGL168W	NC_001139.9	187464	187796	+	333	2
YGL167C	NC_001139.9	187616	190468	-	2853	13
YGL166W	NC_001139.9	191129	191806	+	678	12
YGL164C	NC_001139.9	191978	193300	-	1323	1
YGL163C	NC_001139.9	193707	196403	-	2697	10
YGL162W	NC_001139.9	198138	199037	+	900	5
YGL161C	NC_001139.9	199210	200142	-	933	15
YGL160W	NC_001139.9	200561	202273	+	1713	4
YGL159W	NC_001139.9	202721	203833	+	1113	5
YNCG0008W	NC_001139.9;NC_001139.9	205521;205591	205558;205634	+;+	82	31
YGL158W	NC_001139.9	207033	208571	+	1539	0
YGL157W	NC_001139.9	209006	210049	+	1044	7
YGL156W	NC_001139.9	210416	213667	+	3252	2
YGL155W	NC_001139.9	214081	215211	+	1131	14
YGL154C	NC_001139.9	215278	216096	-	819	1
YGL153W	NC_001139.9	216273	217298	+	1026	3
YGL151W	NC_001139.9	217524	220922	+	3399	17
YGL150C	NC_001139.9	221104	225573	-	4470	12
YGL149W	NC_001139.9	225572	225877	+	306	0
YGL148W	NC_001139.9	226399	227529	+	1131	56
YGL147C	NC_001139.9	227754	228329	-	576	344
YGL146C	NC_001139.9	228751	229686	-	936	1
YGL145W	NC_001139.9	230243	232348	+	2106	17
YGL144C	NC_001139.9	232450	234507	-	2058	6
YGL143C	NC_001139.9	234717	235958	-	1242	4
YGL142C	NC_001139.9	236269	238119	-	1851	12
YGL141W	NC_001139.9	238353	241085	+	2733	10
YGL140C	NC_001139.9	241353	245012	-	3660	26
YGL139W	NC_001139.9	245716	248124	+	2409	15
YGL138C	NC_001139.9	248494	249531	-	1038	0
YGL137W	NC_001139.9;NC_001139.9	249869;250087	249886;252738	+;+	2670	75
YGL136C	NC_001139.9	252897	253859	-	963	3
YGL135W	NC_001139.9	254641	255294	+	654	374
YGL134W	NC_001139.9	255663	256964	+	1302	7
YGL133W	NC_001139.9	257707	261501	+	3795	21
YGL131C	NC_001139.9	261648	265859	-	4212	10
YGL130W	NC_001139.9	266145	267524	+	1380	16
YGL129C	NC_001139.9	267723	269075	-	1353	2
YGL128C	NC_001139.9	269293	270144	-	852	2
YGL127C	NC_001139.9	270392	270775	-	384	0
YGL126W	NC_001139.9	270997	272139	+	1143	13
YGL125W	NC_001139.9	272520	274322	+	1803	12
YGL124C	NC_001139.9	274780	276714	-	1935	10
YGL123W	NC_001139.9	277617	278381	+	765	542
YGL122C	NC_001139.9	278946	280523	-	1578	22
YGL121C	NC_001139.9	280777	281157	-	381	3
YGL120C	NC_001139.9	281634	283937	-	2304	18
YGL119W	NC_001139.9	284442	285947	+	1506	8
YNCG0009C	NC_001139.9;NC_001139.9	287350;287420	287385;287455	-;-	72	18
YGL118C	NC_001139.9	288014	288451	-	438	0
YGL117W	NC_001139.9	288512	289309	+	798	5
YGL116W	NC_001139.9	289809	291641	+	1833	15
YGL115W	NC_001139.9	292033	293001	+	969	9
YGL114W	NC_001139.9	293460	295637	+	2178	21
YGL113W	NC_001139.9	295932	297938	+	2007	0
YGL112C	NC_001139.9	298178	299728	-	1551	11
YGL111W	NC_001139.9	299978	301369	+	1392	15
YGL110C	NC_001139.9	301537	303411	-	1875	12
YGL108C	NC_001139.9	303649	304071	-	423	5
YGL107C	NC_001139.9	304333	306273	-	1941	5
YGL106W	NC_001139.9	306560	307009	+	450	21
YGL105W	NC_001139.9	307437	308567	+	1131	57
YGL104C	NC_001139.9	308713	310173	-	1461	3
YGL103W	NC_001139.9;NC_001139.9	310967;311527	311015;311927	+;+	450	1201
YGL101W	NC_001139.9	312193	312840	+	648	18
YGL100W	NC_001139.9	313234	314283	+	1050	14
YGL099W	NC_001139.9	314631	316553	+	1923	20
YNCG0010W	NC_001139.9	316788	317055	+	268	151
YGL098W	NC_001139.9	317342	318079	+	738	7
YNCG0011W	NC_001139.9	319781	319852	+	72	47
YGL097W	NC_001139.9	321782	323230	+	1449	31
YGL096W	NC_001139.9	325331	326161	+	831	0
YNCG0012W	NC_001139.9	328583	328654	+	72	125
YGL095C	NC_001139.9	328874	330607	-	1734	12
YGL094C	NC_001139.9	331118	334465	-	3348	14
YGL093W	NC_001139.9	334886	337639	+	2754	7
YGL092W	NC_001139.9	337906	341859	+	3954	40
YGL091C	NC_001139.9	342056	343042	-	987	12
YGL090W	NC_001139.9	343319	344584	+	1266	1
YGL089C	NC_001139.9	344791	345153	-	363	0
YGL088W	NC_001139.9	345836	346201	+	366	570
YNCG0013W	NC_001139.9	345986	346230	+	245	570
YGL087C	NC_001139.9;NC_001139.9	346406;346894	346808;346904	-;-	414	2
YGL086W	NC_001139.9	347119	349368	+	2250	7
YGL085W	NC_001139.9	349616	350440	+	825	7
YGL084C	NC_001139.9	350616	352298	-	1683	8
YGL083W	NC_001139.9	353058	355472	+	2415	1
YGL082W	NC_001139.9	355827	356972	+	1146	10
YGL081W	NC_001139.9	357377	358339	+	963	3
YGL080W	NC_001139.9	358636	359028	+	393	6
YGL079W	NC_001139.9	359444	360100	+	657	2
YGL078C	NC_001139.9	360288	361859	-	1572	12
YGL077C	NC_001139.9	362225	363916	-	1692	11
YGL076C	NC_001139.9;NC_001139.9;NC_001139.9	364335;365433;365986	364964;365526;365996	-;-;-	735	90
YNCG0014C	NC_001139.9	365163	365251	-	89	14
YNCG0015C	NC_001139.9	366374	366469	-	96	24
YGL075C	NC_001139.9	366925	368088	-	1164	1
YGL073W	NC_001139.9	368753	371254	+	2502	7
YGL071W	NC_001139.9	372012	374084	+	2073	1
YGL070C	NC_001139.9	374459	374827	-	369	5
YGL068W	NC_001139.9	375087	375671	+	585	20
YGL067W	NC_001139.9	376101	377255	+	1155	13
YGL066W	NC_001139.9	377609	379582	+	1974	7
YGL065C	NC_001139.9	379760	381271	-	1512	1
YGL064C	NC_001139.9	381523	383208	-	1686	1
YGL063W	NC_001139.9	383654	384766	+	1113	10
YGL062W	NC_001139.9	385196	388732	+	3537	39
YGL061C	NC_001139.9	388968	389711	-	744	1
YGL060W	NC_001139.9	390065	391990	+	1926	11
YGL059W	NC_001139.9	392223	393698	+	1476	4
YGL058W	NC_001139.9	393986	394504	+	519	9
YGL057C	NC_001139.9	394966	395829	-	864	3
YGL056C	NC_001139.9	396035	397618	-	1584	8
YGL055W	NC_001139.9	398628	400160	+	1533	132
YGL054C	NC_001139.9	400871	401287	-	417	27
YNCG0016C	NC_001139.9	401527	401598	-	72	157
YGL053W	NC_001139.9	402589	403302	+	714	4
YGL051W	NC_001139.9	403687	404391	+	705	4
YNCG0017W	NC_001139.9	405470	405541	+	72	0
YGL050W	NC_001139.9	405776	406597	+	822	6
YGL049C	NC_001139.9	406860	409604	-	2745	16
YGL048C	NC_001139.9	410069	411286	-	1218	27
YGL047W	NC_001139.9	411552	412160	+	609	3
YNCG0018C	NC_001139.9	412294	412367	-	74	0
YGL045W	NC_001139.9	414102	415730	+	1629	3
YGL044C	NC_001139.9	416146	417036	-	891	17
YGL043W	NC_001139.9	417483	418412	+	930	14
YGL041C-B	NC_001139.9	418704	418886	-	183	1
YGL041W-A	NC_001139.9	418825	419289	+	465	2
YGL040C	NC_001139.9	419527	420555	-	1029	11
YNCG0019W	NC_001139.9;NC_001139.9	423092;423162	423129;423205	+;+	82	27
YGL039W	NC_001139.9	423961	425007	+	1047	2
YGL038C	NC_001139.9	425362	426804	-	1443	7
YGL037C	NC_001139.9	427297	427947	-	651	39
YGL036W	NC_001139.9	428601	431330	+	2730	1
YGL035C	NC_001139.9	431548	433062	-	1515	4
YGL034C	NC_001139.9	433214	433579	-	366	0
YGL033W	NC_001139.9;NC_001139.9;NC_001139.9	435625;435750;436375	435679;436312;436401	+;+;+	645	0
YGL032C	NC_001139.9	436570	436833	-	264	2
YGL031C	NC_001139.9	437467	437934	-	468	56
YGL030W	NC_001139.9;NC_001139.9	439091;439324	439093;439638	+;+	318	73
YGL029W	NC_001139.9	440063	440425	+	363	5
YNCG0020C	NC_001139.9;NC_001139.9	440716;440771	440751;440807	-;-	73	8
YGL028C	NC_001139.9	441281	442909	-	1629	19
YGL027C	NC_001139.9	443642	446143	-	2502	9
YGL026C	NC_001139.9	446412	448535	-	2124	44
YGL025C	NC_001139.9	448764	449957	-	1194	14
YGL023C	NC_001139.9	450197	452104	-	1908	18
YGL022W	NC_001139.9	452404	454560	+	2157	40
YGL021W	NC_001139.9	454785	457067	+	2283	9
YGL020C	NC_001139.9	457163	457870	-	708	9
YGL019W	NC_001139.9	458156	458992	+	837	13
YGL018C	NC_001139.9	459110	459664	-	555	1
YGL017W	NC_001139.9	459854	461365	+	1512	11
YGL016W	NC_001139.9	461666	464911	+	3246	7
YGL015C	NC_001139.9	465043	465435	-	393	0
YGL014W	NC_001139.9	466141	468807	+	2667	7
YGL013C	NC_001139.9	469092	472298	-	3207	11
YGL012W	NC_001139.9	472855	474276	+	1422	59
YGL011C	NC_001139.9	474489	475247	-	759	19
YGL010W	NC_001139.9	475545	476069	+	525	4
YGL009C	NC_001139.9	476313	478652	-	2340	159
YGL008C	NC_001139.9	479910	482666	-	2757	2272
YGL007C-A	NC_001139.9	482941	483027	-	87	0
YGL007W	NC_001139.9	483260	483637	+	378	1
YGL006W-A	NC_001139.9	485423	485533	+	111	0
YGL006W	NC_001139.9	485921	489442	+	3522	40
YGL005C	NC_001139.9	489708	490547	-	840	1
YGL004C	NC_001139.9	490703	491956	-	1254	0
YGL003C	NC_001139.9	492474	494174	-	1701	6
YGL002W	NC_001139.9	494517	495167	+	651	5
YGL001C	NC_001139.9	495453	496502	-	1050	5
YGR001C	NC_001139.9;NC_001139.9;NC_001139.9	497133;497459;498000	497365;497937;498034	-;-;-	747	11
YGR002C	NC_001139.9	498476	499906	-	1431	6
YGR003W	NC_001139.9	500132	502366	+	2235	14
YGR004W	NC_001139.9	502938	504326	+	1389	5
YGR005C	NC_001139.9	504657	505859	-	1203	9
YGR006W	NC_001139.9	506070	506825	+	756	2
YGR007W	NC_001139.9	506969	507940	+	972	12
YGR008C	NC_001139.9	508110	508364	-	255	5
YGR009C	NC_001139.9	509047	511002	-	1956	11
YGR010W	NC_001139.9	511545	512732	+	1188	5
YGR012W	NC_001139.9	513159	514340	+	1182	6
YGR013W	NC_001139.9	514554	516416	+	1863	13
YGR014W	NC_001139.9	516943	520863	+	3921	11
YGR015C	NC_001139.9	521090	522076	-	987	1
YGR016W	NC_001139.9	522261	522833	+	573	2
YGR017W	NC_001139.9	523787	524680	+	894	14
YGR018C	NC_001139.9	524365	524694	-	330	6
YGR019W	NC_001139.9	525229	526644	+	1416	17
YGR020C	NC_001139.9	526973	527329	-	357	39
YGR021W	NC_001139.9	527632	528504	+	873	6
YGR023W	NC_001139.9	529264	530919	+	1656	1
YNCG0021W	NC_001139.9	531610	531681	+	72	19
YGR024C	NC_001139.9	531883	532596	-	714	9
YGR025W	NC_001139.9	532639	532941	+	303	2
YGR026W	NC_001139.9	532985	533821	+	837	4
YGR027C	NC_001139.9	534132	534458	-	327	230
YGR027W-B	NC_001139.9	536057	541325	+	5269	48
YGR027W-A	NC_001139.9	536057	537379	+	1323	15
YNCG0022W	NC_001139.9	541850	541921	+	72	127
YGR028W	NC_001139.9	542203	543291	+	1089	8
YGR029W	NC_001139.9;NC_001139.9	543553;543722	543638;544205	+;+	570	12
YNCG0023C	NC_001139.9	544577	544648	-	72	19
YNCG0024W	NC_001139.9	545370	545566	+	197	83
YGR030C	NC_001139.9	545681	546157	-	477	4
YGR031W	NC_001139.9	546441	547469	+	1029	22
YGR031C-A	NC_001139.9	546809	547300	-	492	9
YGR032W	NC_001139.9	548264	553951	+	5688	44
YGR033C	NC_001139.9	554248	554967	-	720	12
YGR034W	NC_001139.9;NC_001139.9	555812;556308	555830;556672	+;+	384	100
YGR035C	NC_001139.9	557072	557422	-	351	0
YGR035W-A	NC_001139.9	557565	557786	+	222	4
YGR036C	NC_001139.9	558149	558868	-	720	2
YGR037C	NC_001139.9	559731	559994	-	264	21
YGR038W	NC_001139.9	560682	561350	+	669	2
YNCG0025C	NC_001139.9	561662	561743	-	82	12
YGR038C-B	NC_001139.9	562199	567467	-	5269	39
YGR038C-A	NC_001139.9	566145	567467	-	1323	11
