# Program:featureCounts v2.0.2; Command:"c:/bmes/featurecounts.w64.exe" "-a" "C:\Users\GavinGao\AppData\Local\Temp\bmes\GCF_000146045.2_R64_genomic.gffGCF_000146045.2_R64045146000GCFallgenomesftp.ncbi.nlm.nih.gov" "-o" "wildtype.txt" "C:/Users/GavinGao/AppData/Local/Temp/bmes/SRR1302790_pass.randsamplernaseq.dbp2ftpsacan.biomed.drexel.edu.fastq.sam" "-O" "--tmpDir" "C:/Users/GavinGao/AppData/Local/Temp/bmes" "-T" "32" "-t" "exon" "-g" "locus_tag" 
Geneid	Chr	Start	End	Strand	Length	C:/Users/GavinGao/AppData/Local/Temp/bmes/SRR1302790_pass.randsamplernaseq.dbp2ftpsacan.biomed.drexel.edu.fastq.sam
YEL007W	NC_001137.3	141892	143892	+	2001	0
YEL006W	NC_001137.3	144327	145334	+	1008	1
YEL005C	NC_001137.3	145907	146755	-	849	0
YEL004W	NC_001137.3	146951	147979	+	1029	0
YEL003W	NC_001137.3;NC_001137.3	148176;148283	148194;148599	+;+	336	1
YEL002C	NC_001137.3	148722	150014	-	1293	4
YEL001C	NC_001137.3	150301	150978	-	678	1
YER001W	NC_001137.3	153520	155808	+	2289	3
YER002W	NC_001137.3	156803	157498	+	696	1
YER003C	NC_001137.3;NC_001137.3	157736;159088	158994;159118	-;-	1290	1
YER004W	NC_001137.3	159580	160275	+	696	0
YER005W	NC_001137.3	160550	162442	+	1893	5
YER006W	NC_001137.3	162723	164285	+	1563	1
YER007W	NC_001137.3	164527	166083	+	1557	0
YER007C-A	NC_001137.3;NC_001137.3	166237;166875	166771;166885	-;-	546	2
YNCE0011C	NC_001137.3	167427	167586	-	160	3
YER008C	NC_001137.3	167808	171818	-	4011	1
YER009W	NC_001137.3	172115	172492	+	378	3
YER010C	NC_001137.3	172634	173338	-	705	0
YER011W	NC_001137.3	175248	176012	+	765	0
YNCE0012W	NC_001137.3	177099	177170	+	72	32
YER012W	NC_001137.3	177835	178431	+	597	1
YER013W	NC_001137.3	178841	182278	+	3438	0
YER014W	NC_001137.3	182600	184219	+	1620	0
YER014C-A	NC_001137.3;NC_001137.3	183731;184678	184169;184700	-;-	462	0
YER015W	NC_001137.3	184541	186775	+	2235	0
YER016W	NC_001137.3	188277	189311	+	1035	3
YER017C	NC_001137.3	189503	191788	-	2286	1
YER018C	NC_001137.3	191959	192624	-	666	1
YER019W	NC_001137.3	192797	194230	+	1434	2
YER019C-A	NC_001137.3	194273	194539	-	267	5
YER020W	NC_001137.3	195168	196517	+	1350	0
YER021W	NC_001137.3	196948	198519	+	1572	4
YER022W	NC_001137.3	198812	200875	+	2064	0
YER023W	NC_001137.3	201076	201936	+	861	10
YER024W	NC_001137.3	202192	204963	+	2772	0
YER025W	NC_001137.3	205251	206834	+	1584	21
YNCE0013W	NC_001137.3	207357	207428	+	72	6
YER026C	NC_001137.3	207644	208474	-	831	3
YER027C	NC_001137.3	208979	210232	-	1254	0
YER028C	NC_001137.3	210692	211876	-	1185	0
YER029C	NC_001137.3	212587	213177	-	591	0
YER030W	NC_001137.3	213437	213898	+	462	1
YER031C	NC_001137.3	214076	214747	-	672	0
YER032W	NC_001137.3	215063	217693	+	2631	0
YER033C	NC_001137.3	218057	221287	-	3231	0
YER034W	NC_001137.3	221846	222403	+	558	3
YER035W	NC_001137.3	222639	223076	+	438	1
YER036C	NC_001137.3	223367	225199	-	1833	12
YER037W	NC_001137.3	225889	226854	+	966	1
YER038C	NC_001137.3	226858	228252	-	1395	0
YER038W-A	NC_001137.3	228451	228831	+	381	0
YER039C	NC_001137.3	228456	229205	-	750	0
YER039C-A	NC_001137.3	229263	229481	-	219	0
YER040W	NC_001137.3	229795	231987	+	2193	0
YER041W	NC_001137.3	232461	234740	+	2280	0
YER042W	NC_001137.3	234937	235491	+	555	2
YER043C	NC_001137.3	235770	237119	-	1350	11
YER044C	NC_001137.3	237570	238016	-	447	0
YER044C-A	NC_001137.3;NC_001137.3	238460;239712	239623;239774	-;-	1227	0
YER045C	NC_001137.3	240032	241501	-	1470	0
YER046W	NC_001137.3	243180	243611	+	432	0
YER047C	NC_001137.3	243810	246503	-	2694	1
YER048C	NC_001137.3	246982	248157	-	1176	6
YNCE0014W	NC_001137.3	250286	250357	+	72	8
YER048W-A	NC_001137.3	250718	251002	+	285	6
YER049W	NC_001137.3	251728	253662	+	1935	16
YER050C	NC_001137.3	253971	254387	-	417	1
YER051W	NC_001137.3	254656	256134	+	1479	0
YER052C	NC_001137.3	256375	257958	-	1584	0
YER053C	NC_001137.3	258737	259639	-	903	0
YER053C-A	NC_001137.3	260933	261046	-	114	0
YER054C	NC_001137.3	262052	263698	-	1647	0
YER055C	NC_001137.3	264892	265785	-	894	9
YER056C	NC_001137.3	266512	268113	-	1602	14
YER056C-A	NC_001137.3;NC_001137.3	269423;270149	269751;270185	-;-	366	10
YER057C	NC_001137.3	270737	271126	-	390	0
YER058W	NC_001137.3	271768	272091	+	324	0
YER059W	NC_001137.3	272624	273886	+	1263	0
YER060W	NC_001137.3	274567	276153	+	1587	3
YER060W-A	NC_001137.3	276572	278164	+	1593	2
YER061C	NC_001137.3	278298	279626	-	1329	0
YER062C	NC_001137.3	279930	280682	-	753	0
YER063W	NC_001137.3	281710	282366	+	657	0
YER064C	NC_001137.3	282705	284222	-	1518	0
YER065C	NC_001137.3	285241	286914	-	1674	0
YNCE0015C	NC_001137.3	288443	288524	-	82	1
YER066W	NC_001137.3	290242	290799	+	558	0
YER067W	NC_001137.3	292066	292551	+	486	0
YER068W	NC_001137.3	293050	294813	+	1764	0
YER069W	NC_001137.3	295410	298001	+	2592	1
YER070W	NC_001137.3	298950	301616	+	2667	8
YER071C	NC_001137.3	301947	302327	-	381	0
YER072W	NC_001137.3	302806	303195	+	390	1
YER073W	NC_001137.3	304030	305592	+	1563	4
YER074W	NC_001137.3;NC_001137.3	306323;306792	306325;307196	+;+	408	16
YER074W-A	NC_001137.3;NC_001137.3;NC_001137.3	307653;307849;308068	307746;307956;308123	+;+;+	258	2
YER075C	NC_001137.3	308413	311199	-	2787	1
YNCE0016C	NC_001137.3	312023	312095	-	73	3
YER076C	NC_001137.3	312590	313498	-	909	0
YER077C	NC_001137.3	314534	316600	-	2067	0
YER078C	NC_001137.3	316807	318342	-	1536	1
YER078W-A	NC_001137.3	318646	318810	+	165	0
YER079W	NC_001137.3	318920	319552	+	633	0
YER080W	NC_001137.3	319963	321846	+	1884	2
YNCE0017W	NC_001137.3	322212	322762	+	551	1
YER081W	NC_001137.3	322686	324095	+	1410	2
YER082C	NC_001137.3	324272	325936	-	1665	0
YER083C	NC_001137.3	326174	327031	-	858	2
YER084W	NC_001137.3	327065	327451	+	387	0
YER085C	NC_001137.3	327619	328140	-	522	0
YER086W	NC_001137.3	328477	330207	+	1731	0
YER087W	NC_001137.3	330576	332306	+	1731	3
YER087C-B	NC_001137.3	332582	332830	-	249	0
YER088C	NC_001137.3	333176	335188	-	2013	1
YER089C	NC_001137.3	335946	337340	-	1395	3
YER090W	NC_001137.3	337949	339472	+	1524	1
YER091C	NC_001137.3	339864	342167	-	2304	5
YER092W	NC_001137.3	342855	343232	+	378	0
YER093C	NC_001137.3	343320	347612	-	4293	4
YER093C-A	NC_001137.3;NC_001137.3	347912;348277	348201;348400	-;-	414	0
YER094C	NC_001137.3	348729	349346	-	618	3
YER095W	NC_001137.3	349980	351182	+	1203	2
YER096W	NC_001137.3	351698	353236	+	1539	0
YNCE0018W	NC_001137.3	354934	355005	+	72	28
YER098W	NC_001137.3	355466	357730	+	2265	0
YER099C	NC_001137.3	358105	359061	-	957	1
YER100W	NC_001137.3	359562	360314	+	753	2
YER101C	NC_001137.3	360502	361794	-	1293	0
YER102W	NC_001137.3	363100	363702	+	603	59
YER103W	NC_001137.3	364589	366517	+	1929	0
YER104W	NC_001137.3	366802	367428	+	627	0
YER105C	NC_001137.3	367838	372013	-	4176	3
YER106W	NC_001137.3	372326	373234	+	909	0
YER107C	NC_001137.3	373448	374545	-	1098	1
YER110C	NC_001137.3	378762	382103	-	3342	2
YER111C	NC_001137.3	382595	385876	-	3282	0
YER112W	NC_001137.3	387232	387795	+	564	0
YER113C	NC_001137.3	387932	390052	-	2121	5
YER114C	NC_001137.3	390590	393712	-	3123	0
YER115C	NC_001137.3	394292	394867	-	576	0
YER116C	NC_001137.3	395348	396172	-	825	1
YER117W	NC_001137.3;NC_001137.3	396769;397282	396810;397653	+;+	414	40
YER118C	NC_001137.3	397952	399055	-	1104	0
YER119C	NC_001137.3	399496	400842	-	1347	0
YER120W	NC_001137.3	401135	401869	+	735	3
YER121W	NC_001137.3	402375	402719	+	345	0
YER122C	NC_001137.3	402871	404352	-	1482	5
YER123W	NC_001137.3	404813	406387	+	1575	0
YER124C	NC_001137.3	407342	409063	-	1722	5
YER125W	NC_001137.3	410189	412618	+	2430	12
YER126C	NC_001137.3	413394	414179	-	786	4
YER127W	NC_001137.3	414481	415554	+	1074	1
YER128W	NC_001137.3	415859	416470	+	612	0
YER129W	NC_001137.3	417281	420709	+	3429	1
YER130C	NC_001137.3	421115	422446	-	1332	3
YER131W	NC_001137.3	423952	424311	+	360	4
YNCE0019W	NC_001137.3	424698	424883	+	186	15
YER132C	NC_001137.3	425188	430449	-	5262	2
YNCE0020C	NC_001137.3	431129	431220	-	92	285
YER133W	NC_001137.3;NC_001137.3	432495;433197	432671;433958	+;+	939	2
YNCE0021C	NC_001137.3	434541	434612	-	72	4
YNCE0022C	NC_001137.3	435752	435824	-	73	0
YER134C	NC_001137.3	437267	437803	-	537	0
YER135C	NC_001137.3	437952	438344	-	393	0
YNCE0023W	NC_001137.3	438700	438773	+	74	0
YER136W	NC_001137.3	439616	440971	+	1356	0
YER137C	NC_001137.3	441373	441819	-	447	0
YNCE0024W	NC_001137.3	441987	442508	+	522	814
YNCE0025C	NC_001137.3	443202	443275	-	74	0
YER138C	NC_001137.3	443756	449024	-	5269	30
YER137C-A	NC_001137.3	447702	449024	-	1323	4
YER138W-A	NC_001137.3	449474	449578	+	105	2
YER139C	NC_001137.3	450563	451243	-	681	2
YER140W	NC_001137.3	451565	453235	+	1671	0
YER141W	NC_001137.3	453459	454919	+	1461	2
YER142C	NC_001137.3	455146	456036	-	891	1
YER143W	NC_001137.3	456319	457605	+	1287	0
YER144C	NC_001137.3	457806	460223	-	2418	2
YER145C	NC_001137.3	460526	461740	-	1215	5
YER145C-A	NC_001137.3	462386	462823	-	438	2
YER146W	NC_001137.3	462585	462866	+	282	3
YER147C	NC_001137.3	462968	464842	-	1875	1
YER148W	NC_001137.3	465303	466025	+	723	1
YER149C	NC_001137.3	466208	467470	-	1263	2
YER150W	NC_001137.3	468370	468816	+	447	0
YNCE0026W	NC_001137.3	469457	469530	+	74	0
YER151C	NC_001137.3	469686	472424	-	2739	2
YER152C	NC_001137.3	472657	473988	-	1332	5
YER153C	NC_001137.3	474041	474805	-	765	0
YER154W	NC_001137.3	475020	476228	+	1209	2
YER155C	NC_001137.3	476345	482848	-	6504	4
YER156C	NC_001137.3	483325	484341	-	1017	7
YER157W	NC_001137.3	484788	487193	+	2406	2
YNCE0027C	NC_001137.3	487331	487402	-	72	22
YER158C	NC_001137.3	488857	490578	-	1722	2
YER159C	NC_001137.3	491530	491958	-	429	2
YNCE0028C	NC_001137.3	492352	492424	-	73	0
YER160C	NC_001137.3	492856	498124	-	5269	20
YER159C-A	NC_001137.3	496802	498124	-	1323	1
YER161C	NC_001137.3	499347	500348	-	1002	0
YER162C	NC_001137.3	500630	502894	-	2265	0
YER163C	NC_001137.3	503084	503782	-	699	0
YER164W	NC_001137.3	505392	509798	+	4407	1
YER165W	NC_001137.3	510373	512106	+	1734	1
YER166W	NC_001137.3	512744	517459	+	4716	1
YER167W	NC_001137.3	518216	520771	+	2556	0
YER168C	NC_001137.3	521029	522669	-	1641	4
YER169W	NC_001137.3	523369	525759	+	2391	0
YER170W	NC_001137.3	525974	526651	+	678	0
YER171W	NC_001137.3	527082	529418	+	2337	1
YER172C	NC_001137.3	529530	536021	-	6492	3
YER173W	NC_001137.3	536300	538279	+	1980	2
YER174C	NC_001137.3	538434	539168	-	735	0
YER175C	NC_001137.3	539464	540363	-	900	0
YER175W-A	NC_001137.3	540650	540814	+	165	0
YER176W	NC_001137.3	541690	545055	+	3366	1
YER177W	NC_001137.3	545611	546414	+	804	23
YER178W	NC_001137.3	546817	548079	+	1263	8
YER179W	NC_001137.3;NC_001137.3	548421;548645	548552;549517	+;+	1005	0
YER180C	NC_001137.3	549724	550527	-	804	0
YER180C-A	NC_001137.3	550865	551122	-	258	0
YNCE0029C	NC_001137.3	551285	551358	-	74	0
YER181C	NC_001137.3	551473	551796	-	324	0
YER182W	NC_001137.3	552525	553259	+	735	0
YER183C	NC_001137.3	553334	553969	-	636	1
YER184C	NC_001137.3	556296	558680	-	2385	1
YER185W	NC_001137.3	559454	560365	+	912	0
YER186C	NC_001137.3	561705	562625	-	921	0
YER187W	NC_001137.3	566230	566655	+	426	0
YER188W	NC_001137.3	568040	568759	+	720	0
YER188C-A	NC_001137.3	569608	569907	-	300	0
YER189W	NC_001137.3	571155	571523	+	369	0
YER190W	NC_001137.3	571480	576525	+	5046	2
YER190C-B	NC_001137.3	575680	576162	-	483	0
YFL068W	NC_001138.5	53	535	+	483	0
YFL067W	NC_001138.5	836	1363	+	528	0
YFL066C	NC_001138.5	1437	2615	-	1179	0
YFL065C	NC_001138.5	3030	3338	-	309	1
YFL064C	NC_001138.5	3322	3846	-	525	0
YFL062W	NC_001138.5	6426	7565	+	1140	1
YFL061W	NC_001138.5	9545	10222	+	678	1
YFL060C	NC_001138.5	10301	10969	-	669	1
YFL059W	NC_001138.5	11363	12259	+	897	1
YFL058W	NC_001138.5	12929	13951	+	1023	0
YFL056C	NC_001138.5	14305	15431	-	1127	0
YFL055W	NC_001138.5	17004	18680	+	1677	0
YFL054C	NC_001138.5	20847	22787	-	1941	0
YFL053W	NC_001138.5	23423	25198	+	1776	0
YFL052W	NC_001138.5	28232	29629	+	1398	0
YFL051C	NC_001138.5	30058	30540	-	483	0
YFL050C	NC_001138.5	33272	35848	-	2577	1
YFL049W	NC_001138.5	36803	38674	+	1872	0
YFL048C	NC_001138.5	38843	40180	-	1338	8
YFL047W	NC_001138.5	40421	42565	+	2145	0
YFL046W	NC_001138.5	42815	43438	+	624	0
YFL045C	NC_001138.5	43628	44392	-	765	20
YFL044C	NC_001138.5	44655	45560	-	906	1
YFL042C	NC_001138.5	45720	47744	-	2025	0
YFL041W-A	NC_001138.5	48734	48925	+	192	0
YFL041W	NC_001138.5	49139	51007	+	1869	3
YFL040W	NC_001138.5	51350	52972	+	1623	0
YFL039C	NC_001138.5;NC_001138.5	53260;54687	54377;54696	-;-	1128	4
YFL038C	NC_001138.5	55366	55986	-	621	4
YFL037W	NC_001138.5	56336	57709	+	1374	9
YNCF0001C	NC_001138.5	57815	58521	-	707	0
YFL036W	NC_001138.5	58782	62837	+	4056	4
YFL034C-B	NC_001138.5;NC_001138.5	63016;63974	63859;63993	-;-	864	0
YFL034C-A	NC_001138.5;NC_001138.5	64243;64921	64599;64932	-;-	369	3
YFL034W	NC_001138.5	65477	68698	+	3222	0
YFL033C	NC_001138.5	69115	74427	-	5313	1
YFL031W	NC_001138.5;NC_001138.5	75179;76092	75839;76147	+;+	717	74
YFL030W	NC_001138.5	76831	77988	+	1158	0
YFL029C	NC_001138.5	78055	79161	-	1107	2
YFL028C	NC_001138.5	79344	80213	-	870	1
YFL027C	NC_001138.5	80419	81912	-	1494	1
YFL026W	NC_001138.5	82580	83875	+	1296	3
YFL025C	NC_001138.5	84145	87234	-	3090	1
YFL024C	NC_001138.5	87847	90345	-	2499	2
YFL023W	NC_001138.5	90986	93376	+	2391	1
YFL022C	NC_001138.5	93499	95010	-	1512	0
YFL021W	NC_001138.5	95966	97498	+	1533	0
YFL020C	NC_001138.5	99231	99599	-	369	0
YFL019C	NC_001138.5	100252	100605	-	354	0
YNCF0002W	NC_001138.5;NC_001138.5	101376;101443	101411;101478	+;+	72	10
YFL018C	NC_001138.5	101628	103127	-	1500	6
YFL017W-A	NC_001138.5	103699	103932	+	234	0
YFL017C	NC_001138.5	103983	104462	-	480	1
YFL016C	NC_001138.5	104701	106236	-	1536	3
YFL015C	NC_001138.5	106469	106963	-	495	0
YFL014W	NC_001138.5	107256	107585	+	330	0
YFL013C	NC_001138.5	107852	109930	-	2079	0
YFL012W	NC_001138.5	110647	111093	+	447	0
YFL011W	NC_001138.5	112345	113985	+	1641	0
YFL010W-A	NC_001138.5	114990	115274	+	285	3
YFL010C	NC_001138.5	115108	115743	-	636	5
YFL009W	NC_001138.5	116145	118484	+	2340	4
YFL008W	NC_001138.5	119429	123106	+	3678	1
YFL007W	NC_001138.5	123479	129910	+	6432	7
YFL005W	NC_001138.5	130334	130981	+	648	5
YNCF0003C	NC_001138.5	131061	131503	-	443	0
YFL004W	NC_001138.5	131810	134296	+	2487	8
YFL003C	NC_001138.5	134521	137157	-	2637	0
YNCF0004C	NC_001138.5	137486	137559	-	74	0
YFL002W-A	NC_001138.5	138204	143517	+	5314	4
YFL002W-B	NC_001138.5	138204	139520	+	1317	0
YFL002C	NC_001138.5	145114	146934	-	1821	1
YFL001W	NC_001138.5	147131	148459	+	1329	0
YFR001W	NC_001138.5	149110	149724	+	615	1
YFR002W	NC_001138.5	150016	152535	+	2520	6
YFR003C	NC_001138.5	152657	153124	-	468	0
YFR004W	NC_001138.5	153393	154313	+	921	1
YFR005C	NC_001138.5	154527	155873	-	1347	1
YFR006W	NC_001138.5	156145	157752	+	1608	3
YNCF0005C	NC_001138.5;NC_001138.5	157916;157971	157951;158007	-;-	73	3
YFR007W	NC_001138.5	159299	160360	+	1062	0
YFR008W	NC_001138.5	160535	161200	+	666	0
YNCF0006W	NC_001138.5	162228	162298	+	71	1
YFR009W	NC_001138.5	162488	164746	+	2259	10
YFR010W	NC_001138.5	165067	166566	+	1500	0
YFR011C	NC_001138.5	166746	167258	-	513	0
YNCF0007W	NC_001138.5;NC_001138.5	167437;167490	167475;167525	+;+	75	1
YFR012W	NC_001138.5	167888	168496	+	609	0
YFR012W-A	NC_001138.5	169224	169310	+	87	0
YFR013W	NC_001138.5	169922	172285	+	2364	1
YFR014C	NC_001138.5	172537	173877	-	1341	0
YFR015C	NC_001138.5	174265	176391	-	2127	0
YFR016C	NC_001138.5	177042	180743	-	3702	0
YNCF0008C	NC_001138.5	180974	181044	-	71	1
YFR017C	NC_001138.5	182274	182861	-	588	0
YFR018C	NC_001138.5	183131	184222	-	1092	0
YFR019W	NC_001138.5	184502	191338	+	6837	0
YNCF0009C	NC_001138.5;NC_001138.5	191513;191577	191557;191613	-;-	82	2
YFR020W	NC_001138.5	192737	193435	+	699	0
YFR021W	NC_001138.5	194812	196314	+	1503	0
YFR022W	NC_001138.5	196833	199034	+	2202	0
YNCF0010C	NC_001138.5	199299	199813	-	515	0
YFR023W	NC_001138.5	199874	201709	+	1836	0
YFR024C-A	NC_001138.5;NC_001138.5	201960;203387	203292;203433	-;-	1380	13
YFR025C	NC_001138.5	203743	204750	-	1008	2
YNCF0011C	NC_001138.5	204924	204996	-	73	1
YFR026C	NC_001138.5	205748	206257	-	510	0
YFR027W	NC_001138.5	207452	208297	+	846	1
YFR028C	NC_001138.5	208413	210068	-	1656	1
YNCF0012C	NC_001138.5;NC_001138.5	210619;210669	210654;210707	-;-	75	0
YFR029W	NC_001138.5	210937	212973	+	2037	0
YFR030W	NC_001138.5	213312	216419	+	3108	0
YFR031C	NC_001138.5	216594	220106	-	3513	0
YFR031C-A	NC_001138.5;NC_001138.5	220507;221415	221267;221418	-;-	765	92
YNCF0013W	NC_001138.5	221714	221967	+	254	0
YFR032C	NC_001138.5	222090	222959	-	870	0
YFR032C-A	NC_001138.5	223258	223437	-	180	17
YFR032C-B	NC_001138.5	223710	223973	-	264	0
YFR033C	NC_001138.5	224326	224769	-	444	2
YFR034C	NC_001138.5	225020	225958	-	939	1
YFR035C	NC_001138.5	226121	226465	-	345	0
YNCF0014C	NC_001138.5	226688	226760	-	73	1
YFR036W	NC_001138.5	226963	227337	+	375	0
YFR037C	NC_001138.5	227513	229186	-	1674	5
YFR038W	NC_001138.5	229380	231941	+	2562	5
YFR039C	NC_001138.5	232012	233544	-	1533	1
YFR040W	NC_001138.5	234242	237250	+	3009	1
YFR041C	NC_001138.5	237368	238255	-	888	0
YFR042W	NC_001138.5	238458	239060	+	603	2
YFR043C	NC_001138.5	239114	239827	-	714	0
YFR044C	NC_001138.5	239992	241437	-	1446	4
YFR045W	NC_001138.5;NC_001138.5	241998;242082	242009;242999	+;+	930	0
YFR046C	NC_001138.5	243074	244159	-	1086	0
YFR047C	NC_001138.5	244279	245166	-	888	1
YFR048W	NC_001138.5	246146	248134	+	1989	0
YFR049W	NC_001138.5	248523	248894	+	372	1
YFR050C	NC_001138.5	249066	249866	-	801	0
YFR051C	NC_001138.5	250163	251803	-	1641	0
YFR052W	NC_001138.5	252505	253329	+	825	0
YFR053C	NC_001138.5	253592	255049	-	1458	0
YFR054C	NC_001138.5	258855	259433	-	579	0
YFR055W	NC_001138.5	264204	265226	+	1023	5
YFR057W	NC_001138.5	269061	269516	+	456	0
YGL263W	NC_001139.9	2790	3932	+	1143	0
YGL262W	NC_001139.9	5312	5839	+	528	0
YGL261C	NC_001139.9	6290	6652	-	363	0
YGL260W	NC_001139.9	6860	7090	+	231	0
YGL259W	NC_001139.9	8470	8967	+	498	0
YGL258W-A	NC_001139.9	9162	9395	+	234	0
YGL258W	NC_001139.9	11110	11730	+	621	0
YGL257C	NC_001139.9	12481	14157	-	1677	2
YGL256W	NC_001139.9	15159	16307	+	1149	1
YGL255W	NC_001139.9	20978	22108	+	1131	0
YGL254W	NC_001139.9	22304	23203	+	900	0
YGL253W	NC_001139.9	23935	25395	+	1461	36
YGL252C	NC_001139.9	25718	27484	-	1767	0
YGL251C	NC_001139.9;NC_001139.9	27921;31579	31426;31636	-;-	3564	2
YGL250W	NC_001139.9	31910	32635	+	726	0
YGL249W	NC_001139.9	33098	35212	+	2115	1
YNCG0001C	NC_001139.9	33109	35013	-	1905	1
YGL248W	NC_001139.9	35653	36762	+	1110	3
YGL247W	NC_001139.9	36933	37526	+	594	0
YGL246C	NC_001139.9	37617	38780	-	1164	1
YGL245W	NC_001139.9	39023	41149	+	2127	20
YGL244W	NC_001139.9	41498	43174	+	1677	0
YGL243W	NC_001139.9	43307	44509	+	1203	1
YGL242C	NC_001139.9	44652	45197	-	546	2
YGL241W	NC_001139.9	45445	48459	+	3015	2
YGL240W	NC_001139.9	48613	49365	+	753	0
YGL238W	NC_001139.9	49552	52434	+	2883	4
YGL237C	NC_001139.9	52731	53528	-	798	0
YGL236C	NC_001139.9	53787	55796	-	2010	2
YGL235W	NC_001139.9	55279	55815	+	537	0
YGL234W	NC_001139.9	56482	58890	+	2409	16
YGL233W	NC_001139.9	59122	61854	+	2733	1
YGL232W	NC_001139.9;NC_001139.9	62075;62190	62131;63002	+;+	870	4
YGL231C	NC_001139.9	63048	63620	-	573	0
YGL230C	NC_001139.9	63772	64215	-	444	0
YGL229C	NC_001139.9	64503	66959	-	2457	0
YGL228W	NC_001139.9	67598	69331	+	1734	2
YGL227W	NC_001139.9	69671	72547	+	2877	1
YGL226C-A	NC_001139.9;NC_001139.9	72749;73138	72988;73158	-;-	261	0
YGL226W	NC_001139.9	73340	73711	+	372	0
YNCG0002C	NC_001139.9	73829	73902	-	74	0
YGL225W	NC_001139.9	76894	77907	+	1014	3
YGL224C	NC_001139.9	78015	78857	-	843	0
YGL223C	NC_001139.9	79112	80365	-	1254	1
YGL222C	NC_001139.9	80659	81186	-	528	0
YGL221C	NC_001139.9	81426	82292	-	867	7
YGL220W	NC_001139.9	82374	82736	+	363	0
YGL219C	NC_001139.9	82878	84257	-	1380	0
YGL216W	NC_001139.9	84885	87302	+	2418	2
YGL215W	NC_001139.9	87981	89339	+	1359	0
YGL213C	NC_001139.9	90054	91247	-	1194	0
YGL212W	NC_001139.9	91432	92382	+	951	0
YGL211W	NC_001139.9	92512	93591	+	1080	3
YGL210W	NC_001139.9	93792	94460	+	669	0
YGL209W	NC_001139.9	95858	97006	+	1149	0
YGL208W	NC_001139.9	97338	98585	+	1248	0
YGL207W	NC_001139.9	98969	102076	+	3108	8
YGL206C	NC_001139.9	102543	107504	-	4962	6
YGL205W	NC_001139.9	108158	110404	+	2247	0
YNCG0003C	NC_001139.9	110625	110696	-	72	11
YGL204C	NC_001139.9	111700	112005	-	306	0
YGL203C	NC_001139.9	112475	114664	-	2190	2
YNCG0004W	NC_001139.9;NC_001139.9	115488;115548	115524;115583	+;+	73	2
YGL202W	NC_001139.9	116059	117561	+	1503	4
YGL201C	NC_001139.9	117854	120907	-	3054	2
YNCG0005W	NC_001139.9	122269	122341	+	73	2
YGL200C	NC_001139.9	122694	123305	-	612	2
YGL198W	NC_001139.9	123591	124298	+	708	1
YGL197W	NC_001139.9	124698	129161	+	4464	0
YGL196W	NC_001139.9	129883	131169	+	1287	2
YGL195W	NC_001139.9	131525	139543	+	8019	3
YGL194C-A	NC_001139.9	139719	139961	-	243	0
YGL194C	NC_001139.9	140368	141726	-	1359	1
YNCG0006C	NC_001139.9	141898	144120	-	2223	0
YGL193C	NC_001139.9	141916	142227	-	312	0
YGL192W	NC_001139.9	142246	144048	+	1803	0
YGL191W	NC_001139.9	144808	145197	+	390	0
YGL190C	NC_001139.9	145809	147389	-	1581	0
YGL189C	NC_001139.9	148229	148588	-	360	9
YGL188C-A	NC_001139.9	148824	148964	-	141	0
YGL187C	NC_001139.9	149704	150171	-	468	0
YGL186C	NC_001139.9	151037	152776	-	1740	7
YGL185C	NC_001139.9	153167	154306	-	1140	1
YGL184C	NC_001139.9	154615	156012	-	1398	0
YGL183C	NC_001139.9;NC_001139.9	156543;157283	157199;157285	-;-	660	0
YGL181W	NC_001139.9	157906	159096	+	1191	1
YGL180W	NC_001139.9	160065	162758	+	2694	0
YGL179C	NC_001139.9	163409	165091	-	1683	2
YGL178W	NC_001139.9;NC_001139.9	167352;167995	167354;170571	+;+	2580	0
YGL176C	NC_001139.9	171415	173079	-	1665	0
YGL175C	NC_001139.9	173285	174322	-	1038	1
YGL174W	NC_001139.9	174545	175345	+	801	0
YGL173C	NC_001139.9	175527	180113	-	4587	3
YGL172W	NC_001139.9	180700	182118	+	1419	3
YGL171W	NC_001139.9	182390	184084	+	1695	2
YGL170C	NC_001139.9	184153	185394	-	1242	0
YNCG0007C	NC_001139.9	185714	185786	-	73	1
YGL169W	NC_001139.9	186059	187339	+	1281	0
YGL168W	NC_001139.9	187464	187796	+	333	0
YGL167C	NC_001139.9	187616	190468	-	2853	4
YGL166W	NC_001139.9	191129	191806	+	678	0
YGL164C	NC_001139.9	191978	193300	-	1323	0
YGL163C	NC_001139.9	193707	196403	-	2697	0
YGL162W	NC_001139.9	198138	199037	+	900	1
YGL161C	NC_001139.9	199210	200142	-	933	5
YGL160W	NC_001139.9	200561	202273	+	1713	0
YGL159W	NC_001139.9	202721	203833	+	1113	2
YNCG0008W	NC_001139.9;NC_001139.9	205521;205591	205558;205634	+;+	82	5
YGL158W	NC_001139.9	207033	208571	+	1539	0
YGL157W	NC_001139.9	209006	210049	+	1044	3
YGL156W	NC_001139.9	210416	213667	+	3252	0
YGL155W	NC_001139.9	214081	215211	+	1131	1
YGL154C	NC_001139.9	215278	216096	-	819	1
YGL153W	NC_001139.9	216273	217298	+	1026	0
YGL151W	NC_001139.9	217524	220922	+	3399	4
YGL150C	NC_001139.9	221104	225573	-	4470	1
YGL149W	NC_001139.9	225572	225877	+	306	0
YGL148W	NC_001139.9	226399	227529	+	1131	7
